"URI","Label","Context_Subject","Context_Object","ContextWeight"
"http://dbpedia.org/property/subdivisionGhoradongri%5D%5D_","http://dbpedia.org/property/subdivisionGhoradongri%5D%5D_","http://dbpedia.org/ontology/Town","http://dbpedia.org/ontology/AdministrativeRegion",1
"http://dbpedia.org/property/yearbook","yearbook","http://dbpedia.org/ontology/School","http://dbpedia.org/ontology/PersonFunction",1
"http://dbpedia.org/property/yearbook","yearbook","http://dbpedia.org/ontology/School","http://dbpedia.org/ontology/Company",1
"http://dbpedia.org/property/shipRig","Ship rig","http://dbpedia.org/ontology/Ship","http://dbpedia.org/ontology/Ship",1
"http://dbpedia.org/property/travelReporter","travel reporter","http://dbpedia.org/ontology/Film","http://dbpedia.org/ontology/RadioHost",1
"http://dbpedia.org/property/advisor","Advisor","http://dbpedia.org/ontology/Scientist","http://dbpedia.org/ontology/Scientist",1
"http://dbpedia.org/property/advisor","Advisor","http://dbpedia.org/ontology/Artist","http://dbpedia.org/ontology/Scientist",1
"http://dbpedia.org/property/travelReporter","travel reporter","http://dbpedia.org/ontology/RadioProgram","http://dbpedia.org/ontology/RadioHost",1
"http://dbpedia.org/property/gueststars","GuestStars","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/SoccerPlayer",1
"http://dbpedia.org/property/affiliate","affiliate","http://dbpedia.org/ontology/Band","http://dbpedia.org/ontology/Organisation",1
"http://dbpedia.org/property/newNamedFor","New named for","http://dbpedia.org/ontology/City","http://dbpedia.org/ontology/Royalty",1
"http://dbpedia.org/property/locationOfDocument","location of document","http://dbpedia.org/ontology/MeanOfTransportation","http://dbpedia.org/ontology/City",1
"http://dbpedia.org/property/shipRig","Ship rig","http://dbpedia.org/ontology/Ship","http://dbpedia.org/ontology/Weapon",1
"http://dbpedia.org/property/debutInMovie","debut in movie","http://dbpedia.org/ontology/MartialArtist","http://dbpedia.org/ontology/Film",1
"http://dbpedia.org/property/locationOfDocument","location of document","http://dbpedia.org/ontology/Place","http://dbpedia.org/ontology/Country",1
"http://dbpedia.org/property/extControl","ext control","http://dbpedia.org/ontology/Software","http://dbpedia.org/ontology/Work",1
"http://dbpedia.org/property/philosophies","philosophies","http://dbpedia.org/ontology/EthnicGroup","http://dbpedia.org/ontology/PersonFunction",1
"http://dbpedia.org/property/combindAuthority","combind authority","http://dbpedia.org/ontology/Legislature","http://dbpedia.org/ontology/Legislature",1
"http://dbpedia.org/property/footMontage","foot montage","http://dbpedia.org/ontology/FictionalCharacter","http://dbpedia.org/ontology/Dam",1
"http://dbpedia.org/property/screen","screen","http://dbpedia.org/ontology/Device","http://dbpedia.org/ontology/Work",1
"http://dbpedia.org/property/nameAbi","name ABI","http://dbpedia.org/ontology/SportsEvent","http://dbpedia.org/ontology/AdministrativeRegion",1
"http://dbpedia.org/property/wing2Title","wing2 title","http://dbpedia.org/ontology/PoliticalParty","http://dbpedia.org/ontology/PersonFunction",1
"http://dbpedia.org/property/terrain","terrain","http://dbpedia.org/ontology/Park","http://dbpedia.org/ontology/Station",1
"http://dbpedia.org/property/wing2Title","wing2 title","http://dbpedia.org/ontology/PoliticalParty","http://dbpedia.org/ontology/Website",1
"http://dbpedia.org/property/affiliatedOrganization","Affiliated organization","http://dbpedia.org/ontology/Band","http://dbpedia.org/ontology/Organisation",1
"http://dbpedia.org/property/affiliatedOrganization","Affiliated organization","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/Organisation",1
"http://dbpedia.org/property/principalConductor","principal conductor","http://dbpedia.org/ontology/PersonFunction","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/principalConductor","principal conductor","http://dbpedia.org/ontology/MusicalArtist","http://dbpedia.org/ontology/MusicalArtist",1
"http://dbpedia.org/property/principalConductor","principal conductor","http://dbpedia.org/ontology/Band","http://dbpedia.org/ontology/MusicalArtist",1
"http://dbpedia.org/property/principalConductor","principal conductor","http://dbpedia.org/ontology/PersonFunction","http://dbpedia.org/ontology/OfficeHolder",1
"http://dbpedia.org/property/comics","comics","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/TelevisionShow",1
"http://dbpedia.org/property/comics","comics","http://dbpedia.org/ontology/SportsTeam","http://dbpedia.org/ontology/Comic",1
"http://dbpedia.org/property/comics","comics","http://dbpedia.org/ontology/Company","http://dbpedia.org/ontology/Comic",1
"http://dbpedia.org/property/comics","comics","http://dbpedia.org/ontology/VideoGame","http://dbpedia.org/ontology/VideoGame",1
"http://dbpedia.org/property/ruCoachteamc","ru coachteamC","http://dbpedia.org/ontology/RugbyPlayer","http://dbpedia.org/ontology/RugbyClub",1
"http://dbpedia.org/property/infoe","infoE","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/Wrestler",1
"http://dbpedia.org/property/infoe","infoE","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/infoe","infoE","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/Cricketer",1
"http://dbpedia.org/property/infoe","infoE","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/MusicalArtist",1
"http://dbpedia.org/property/2011Team","2011 Team","http://dbpedia.org/ontology/RacingDriver","http://dbpedia.org/ontology/Company",1
"http://dbpedia.org/property/ruCoachteamc","ru coachteamC","http://dbpedia.org/ontology/RugbyPlayer","http://dbpedia.org/ontology/SportsTeam",1
"http://dbpedia.org/property/locationOfDocument","location of document","http://dbpedia.org/ontology/Place","http://dbpedia.org/ontology/City",1
"http://dbpedia.org/property/name11f","name11f","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/name11f","name11f","http://dbpedia.org/ontology/OfficeHolder","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/jarena","jarena","http://dbpedia.org/ontology/Event","http://dbpedia.org/ontology/Stadium",1
"http://dbpedia.org/property/populationAsOf","population as of","http://dbpedia.org/ontology/Island","http://dbpedia.org/ontology/City",1
"http://dbpedia.org/property/user","user","http://dbpedia.org/ontology/Rocket","http://dbpedia.org/ontology/PersonFunction",1
"http://dbpedia.org/property/coachteamj","coachteamJ","http://dbpedia.org/ontology/RugbyPlayer","http://dbpedia.org/ontology/RugbyClub",1
"http://dbpedia.org/property/postluleå","postluleå","http://dbpedia.org/ontology/Station","http://dbpedia.org/ontology/Station",1
"http://dbpedia.org/property/opprank","opprank","http://dbpedia.org/ontology/NCAATeamSeason","http://dbpedia.org/ontology/NCAATeamSeason",1
"http://dbpedia.org/property/assessor","assessor","http://dbpedia.org/ontology/AdministrativeRegion","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/hardpointBombs","hardpoint bombs","http://dbpedia.org/ontology/Aircraft","http://dbpedia.org/ontology/Weapon",1
"http://dbpedia.org/property/eng1Type","eng1 type","http://dbpedia.org/ontology/Aircraft","http://dbpedia.org/ontology/AutomobileEngine",1
"http://dbpedia.org/property/justiceClergyInstruction","Justice Clergy Instruction","http://dbpedia.org/ontology/President","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/sportsParty","Sports party","http://dbpedia.org/ontology/OfficeHolder","http://dbpedia.org/ontology/PoliticalParty",1
"http://dbpedia.org/property/sportsParty","Sports party","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/PoliticalParty",1
"http://dbpedia.org/property/eng1Type","eng1 type","http://dbpedia.org/ontology/Aircraft","http://dbpedia.org/ontology/Company",1
"http://dbpedia.org/property/eng1Type","eng1 type","http://dbpedia.org/ontology/Aircraft","http://dbpedia.org/ontology/Device",1
"http://dbpedia.org/property/downwards","downwards","http://dbpedia.org/ontology/SiteOfSpecialScientificInterest","http://dbpedia.org/ontology/Village",1
"http://dbpedia.org/property/issuedBy","issued by","http://dbpedia.org/ontology/MilitaryUnit","http://dbpedia.org/ontology/MilitaryUnit",1
"http://dbpedia.org/property/row110Text","row1-10-text","http://dbpedia.org/ontology/City","http://dbpedia.org/ontology/MilitaryConflict",1
"http://dbpedia.org/property/locationOfDocument","location of document","http://dbpedia.org/ontology/MeanOfTransportation","http://dbpedia.org/ontology/AdministrativeRegion",1
"http://dbpedia.org/property/init","init","http://dbpedia.org/ontology/Software","http://dbpedia.org/ontology/Software",1
"http://dbpedia.org/property/filmed","filmed","http://dbpedia.org/ontology/WrittenWork","http://dbpedia.org/ontology/City",1
"http://dbpedia.org/property/row62Text","row6-2-text","http://dbpedia.org/ontology/Software","http://dbpedia.org/ontology/Software",1
"http://dbpedia.org/property/derivedfrom","derivedfrom","http://dbpedia.org/ontology/Company","http://dbpedia.org/ontology/Company",1
"http://dbpedia.org/property/mapcaption","mapcaption","http://dbpedia.org/ontology/Language","http://dbpedia.org/ontology/Country",1
"http://dbpedia.org/property/designation5Free2value","designation5 free2value","http://dbpedia.org/ontology/HistoricPlace","http://dbpedia.org/ontology/Country",1
"http://dbpedia.org/property/adoptiveFather","adoptive father","http://dbpedia.org/ontology/SoapCharacter","http://dbpedia.org/ontology/SoapCharacter",1
"http://dbpedia.org/property/unitPref","unit pref","http://dbpedia.org/ontology/Town","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/unitPref","unit pref","http://dbpedia.org/ontology/Town","http://dbpedia.org/ontology/OfficeHolder",1
"http://dbpedia.org/property/currentStadium","current stadium","http://dbpedia.org/ontology/BasketballLeague","http://dbpedia.org/ontology/Stadium",1
"http://dbpedia.org/property/netIncome","net income","http://dbpedia.org/ontology/Company","http://dbpedia.org/ontology/Currency",1
"http://dbpedia.org/property/subDivisionName","sub division name","http://dbpedia.org/ontology/Town","http://dbpedia.org/ontology/Country",1
"http://dbpedia.org/property/subDivisionName","sub division name","http://dbpedia.org/ontology/Town","http://dbpedia.org/ontology/AdministrativeRegion",1
"http://dbpedia.org/property/afldraftpick","afldraftpick","http://dbpedia.org/ontology/AmericanFootballPlayer","http://dbpedia.org/ontology/NationalFootballLeagueSeason",1
"http://dbpedia.org/property/activity3name","activity3name","http://dbpedia.org/ontology/PersonFunction","http://dbpedia.org/ontology/AdministrativeRegion",1
"http://dbpedia.org/property/activity3name","activity3name","http://dbpedia.org/ontology/MilitaryUnit","http://dbpedia.org/ontology/MilitaryConflict",1
"http://dbpedia.org/property/pickedBy","picked by","http://dbpedia.org/ontology/SportsTeamMember","http://dbpedia.org/ontology/SportsTeam",1
"http://dbpedia.org/property/sportDirector","Sport director","http://dbpedia.org/ontology/BasketballTeam","http://dbpedia.org/ontology/BasketballPlayer",1
"http://dbpedia.org/property/4blankname","4blankname","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/GovernmentAgency",1
"http://dbpedia.org/property/4blankname","4blankname","http://dbpedia.org/ontology/OfficeHolder","http://dbpedia.org/ontology/GovernmentAgency",1
"http://dbpedia.org/property/paths","paths","http://dbpedia.org/ontology/Park","http://dbpedia.org/ontology/Road",1
"http://dbpedia.org/property/paths","paths","http://dbpedia.org/ontology/Park","http://dbpedia.org/ontology/Place",1
"http://dbpedia.org/property/mapcaption","mapcaption","http://dbpedia.org/ontology/Language","http://dbpedia.org/ontology/Lake",1
"http://dbpedia.org/property/londonOfficeUntil","London office until ","http://dbpedia.org/ontology/LawFirm","http://dbpedia.org/ontology/Country",1
"http://dbpedia.org/property/londonOfficeUntil","London office until ","http://dbpedia.org/ontology/LawFirm","http://dbpedia.org/ontology/City",1
"http://dbpedia.org/property/affiliate","affiliate","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/Organisation",1
"http://dbpedia.org/property/demolished","demolished","http://dbpedia.org/ontology/HistoricPlace","http://dbpedia.org/ontology/MilitaryConflict",1
"http://dbpedia.org/property/launched","launched","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/City",1
"http://dbpedia.org/property/pickedBy","picked by","http://dbpedia.org/ontology/SportsTeamMember","http://dbpedia.org/ontology/SoccerClub",1
"http://dbpedia.org/property/demolished","demolished","http://dbpedia.org/ontology/MilitaryStructure","http://dbpedia.org/ontology/MilitaryConflict",1
"http://dbpedia.org/property/relatedShows","related shows","http://dbpedia.org/ontology/Youtuber","http://dbpedia.org/ontology/Youtuber",1
"http://dbpedia.org/property/sourceModel","source model","http://dbpedia.org/ontology/Software","http://dbpedia.org/ontology/Software",1
"http://dbpedia.org/property/lss","LSS","http://dbpedia.org/ontology/SoccerClub","http://dbpedia.org/ontology/SoccerManager",1
"http://dbpedia.org/property/lss","LSS","http://dbpedia.org/ontology/SoccerClub","http://dbpedia.org/ontology/SoccerPlayer",1
"http://dbpedia.org/property/unofficialUsers","unofficial users","http://dbpedia.org/ontology/Currency","http://dbpedia.org/ontology/Organisation",1
"http://dbpedia.org/property/usage","usage","http://dbpedia.org/ontology/GivenName","http://dbpedia.org/ontology/Language",1
"http://dbpedia.org/property/home19player","home19player","http://dbpedia.org/ontology/FootballMatch","http://dbpedia.org/ontology/SoccerPlayer",1
"http://dbpedia.org/property/lyricst","lyricst","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/MusicalArtist",1
"http://dbpedia.org/property/prosecutor","prosecutor","http://dbpedia.org/ontology/AdministrativeRegion","http://dbpedia.org/ontology/Politician",1
"http://dbpedia.org/property/shipYardNumber","Ship yard number","http://dbpedia.org/ontology/Ship","http://dbpedia.org/ontology/Island",1
"http://dbpedia.org/property/crimes","crimes","http://dbpedia.org/ontology/PoliticalParty","http://dbpedia.org/ontology/Disease",1
"http://dbpedia.org/property/crimes","crimes","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/Disease",1
"http://dbpedia.org/property/crimes","crimes","http://dbpedia.org/ontology/PoliticalParty","http://dbpedia.org/ontology/PersonFunction",1
